fat,calories,protein,rating,sodium,len_directions,len_ingredients,cluster
17.0,321.0,12.0,3.75,831.0,1,11,12
20.0,230.0,1.0,4.375,108.0,3,7,0
17.0,272.0,10.0,5.0,1424.0,5,12,12
15.0,303.0,3.0,4.375,279.0,7,17,0
34.0,471.0,14.0,4.375,840.0,4,15,12
11.0,176.0,5.0,3.75,57.0,4,11,0
12.0,207.0,3.0,3.75,100.0,4,11,0
62.0,1040.0,36.0,4.375,1058.0,3,7,5
1.0,72.0,2.0,0.0,462.0,1,13,11
36.0,487.0,28.0,4.375,261.0,4,12,12
64.0,985.0,13.0,4.375,719.0,4,19,5
18.0,753.0,23.0,0.0,1540.0,2,6,8
0.0,231.0,0.0,0.0,14.0,2,6,14
5.0,55.0,1.0,0.0,99.0,4,7,11
18.0,327.0,4.0,3.125,141.0,13,23,8
1.0,29.0,4.0,0.0,57.0,6,11,14
1.0,67.0,2.0,4.375,152.0,3,8,0
1.0,335.0,2.0,5.0,5.0,6,9,14
42.0,1316.0,51.0,3.75,1554.0,4,9,5
10.0,847.0,32.0,4.375,656.0,2,11,5
44.0,2517.0,85.0,3.125,1124.0,3,14,9
64.0,802.0,31.0,4.375,1014.0,4,9,12
9.0,94.0,1.0,4.375,37.0,1,5,0
11.0,225.0,7.0,5.0,166.0,1,8,0
21.0,408.0,12.0,3.75,689.0,8,6,8
43.0,746.0,53.0,3.75,232.0,4,7,12
22.0,285.0,11.0,4.375,635.0,4,14,12
36.0,356.0,2.0,4.375,410.0,3,7,12
31.0,570.0,43.0,4.375,522.0,7,14,12
23.0,563.0,75.0,4.375,656.0,9,20,5
27.0,345.0,15.0,4.375,668.0,1,10,12
16.0,454.0,32.0,3.75,948.0,2,9,12
3.0,187.0,2.0,4.375,219.0,1,6,0
24.0,526.0,28.0,4.375,271.0,2,11,12
80.0,1043.0,67.0,3.75,195.0,2,9,5
115.0,1783.0,77.0,3.75,3982.0,13,20,4
41.0,632.0,40.0,3.75,739.0,4,12,12
12.0,268.0,17.0,4.375,652.0,4,11,12
4.0,124.0,4.0,3.125,9.0,1,6,0
0.0,78.0,0.0,5.0,129.0,1,5,0
19.0,276.0,3.0,5.0,120.0,3,4,0
16.0,334.0,35.0,4.375,282.0,2,10,12
28.0,533.0,48.0,3.125,1122.0,12,13,8
1.0,25.0,2.0,3.75,61.0,6,13,14
0.0,232.0,1.0,0.0,16.0,1,4,14
19.0,301.0,3.0,0.0,124.0,7,14,8
13.0,590.0,15.0,4.375,811.0,3,8,5
35.0,392.0,18.0,3.75,92.0,2,4,12
54.0,647.0,21.0,4.375,1370.0,2,9,12
25.0,326.0,13.0,4.375,62.0,3,10,12
16.0,187.0,9.0,4.375,352.0,3,8,0
333.0,3388.0,25.0,3.75,1976.0,6,21,9
6.0,110.0,11.0,3.75,701.0,5,21,8
21.0,381.0,8.0,5.0,100.0,4,11,0
10.0,258.0,3.0,5.0,231.0,4,13,0
28.0,533.0,11.0,5.0,343.0,7,13,0
34.0,631.0,24.0,5.0,1514.0,4,9,5
0.0,319.0,1.0,3.75,5.0,2,6,14
18.0,449.0,28.0,4.375,1224.0,2,7,12
0.0,976.0,0.0,3.75,3.0,4,2,9
0.0,0.0,0.0,0.0,0.0,6,1,14
0.0,57.0,1.0,3.75,43.0,2,5,14
21.0,453.0,10.0,5.0,642.0,6,5,8
19.0,350.0,5.0,3.75,259.0,2,11,0
27.0,291.0,4.0,0.0,427.0,4,12,11
6.0,272.0,4.0,4.375,260.0,7,9,0
2.0,50.0,1.0,5.0,22.0,10,8,14
22.0,408.0,45.0,4.375,193.0,3,10,12
14.0,160.0,5.0,4.375,121.0,2,8,0
33.0,416.0,25.0,3.75,86.0,3,8,12
19.0,629.0,7.0,5.0,34.0,4,9,0
6.0,170.0,2.0,3.75,68.0,5,20,0
24.0,385.0,15.0,4.375,731.0,4,13,12
14.0,273.0,5.0,3.125,457.0,2,11,0
5.0,351.0,2.0,4.375,6.0,1,7,0
48.0,516.0,4.0,4.375,215.0,7,17,12
3.0,68.0,1.0,4.375,95.0,2,4,0
19.0,285.0,18.0,4.375,547.0,4,13,12
39.0,743.0,43.0,4.375,844.0,5,11,12
30.0,1910.0,61.0,3.75,802.0,4,7,9
28.0,537.0,19.0,4.375,1713.0,2,9,5
2.0,36.0,1.0,4.375,17.0,1,11,14
21.0,502.0,7.0,4.375,328.0,4,13,0
7.0,287.0,9.0,3.75,550.0,2,7,0
6.0,85.0,3.0,5.0,325.0,2,9,0
0.0,196.0,1.0,3.75,2.0,1,3,14
12.0,196.0,3.0,5.0,76.0,4,6,0
3.0,76.0,11.0,5.0,78.0,3,10,12
33.0,589.0,13.0,3.75,19.0,3,5,0
6.0,296.0,9.0,3.75,140.0,2,8,0
23.0,351.0,17.0,3.75,1086.0,2,13,12
0.0,158.0,0.0,3.75,6.0,1,4,14
38.0,438.0,13.0,0.0,465.0,2,5,8
0.0,150.0,0.0,5.0,1.0,1,8,14
50.0,668.0,42.0,3.75,1352.0,1,8,12
43.0,481.0,22.0,3.75,108.0,5,8,12
9.0,274.0,19.0,5.0,494.0,2,13,12
25.0,344.0,22.0,5.0,116.0,2,13,12
13.0,201.0,7.0,3.75,456.0,2,13,0
37.0,642.0,17.0,4.375,221.0,4,8,5
25.0,457.0,11.0,4.375,941.0,5,14,12
78.0,1424.0,73.0,3.125,1022.0,4,9,5
19.0,436.0,52.0,3.75,845.0,3,10,12
11.0,216.0,23.0,4.375,562.0,3,9,12
26.0,447.0,5.0,3.75,239.0,3,9,0
73.0,1008.0,47.0,4.375,1015.0,4,11,5
6.0,182.0,22.0,0.0,932.0,1,12,8
24.0,301.0,14.0,3.75,297.0,1,6,12
35.0,434.0,5.0,3.75,31.0,3,12,0
7.0,205.0,11.0,3.75,512.0,2,9,12
2.0,242.0,4.0,3.75,90.0,1,11,0
19.0,395.0,10.0,3.75,621.0,5,9,0
148.0,1575.0,18.0,3.75,899.0,4,15,5
38.0,626.0,54.0,4.375,1328.0,3,13,12
12.0,372.0,9.0,3.75,239.0,1,8,0
15.0,282.0,22.0,3.75,2129.0,3,8,5
14.0,319.0,22.0,4.375,1281.0,1,9,12
64.0,909.0,27.0,4.375,1646.0,7,28,8
7.0,193.0,5.0,3.125,14.0,4,6,0
19.0,226.0,2.0,4.375,242.0,2,11,0
22.0,491.0,11.0,3.75,984.0,4,10,12
2.0,103.0,2.0,3.75,3.0,1,6,14
10.0,364.0,16.0,4.375,2094.0,1,13,5
27.0,342.0,10.0,0.0,9.0,17,3,8
93.0,1039.0,39.0,3.75,1868.0,4,14,5
0.0,0.0,0.0,0.0,0.0,6,1,14
20.0,362.0,6.0,5.0,353.0,7,8,0
0.0,129.0,1.0,4.375,12.0,1,7,14
70.0,1081.0,25.0,3.75,1127.0,4,12,5
18.0,318.0,21.0,4.375,502.0,2,10,12
21.0,520.0,27.0,0.0,1585.0,5,11,8
11.0,271.0,7.0,4.375,283.0,6,9,0
14.0,538.0,11.0,3.125,225.0,1,7,0
0.0,97.0,1.0,4.375,790.0,1,5,11
25.0,560.0,26.0,4.375,1213.0,2,8,5
12.0,240.0,5.0,4.375,284.0,2,8,0
23.0,537.0,10.0,4.375,402.0,5,11,0
8.0,266.0,5.0,3.75,1189.0,3,13,12
15.0,238.0,4.0,3.125,194.0,6,8,0
0.0,976.0,0.0,3.75,3.0,4,2,9
15.0,361.0,22.0,3.75,127.0,5,12,12
7.0,261.0,4.0,2.5,42.0,1,6,0
17.0,380.0,15.0,4.375,810.0,5,6,12
27.0,394.0,17.0,4.375,860.0,6,11,12
24.0,335.0,15.0,5.0,1068.0,3,12,12
20.0,506.0,30.0,4.375,1501.0,4,11,12
39.0,651.0,23.0,4.375,241.0,4,12,12
0.0,19.0,3.0,5.0,30.0,4,13,0
0.0,16.0,2.0,3.75,71.0,4,11,0
27.0,268.0,1.0,5.0,336.0,1,9,0
28.0,345.0,5.0,4.375,461.0,2,10,12
2.0,26.0,1.0,3.75,8.0,2,5,14
14.0,757.0,91.0,5.0,4508.0,5,11,4
47.0,781.0,64.0,5.0,1527.0,7,16,5
16.0,317.0,10.0,4.375,327.0,8,10,0
33.0,441.0,11.0,2.5,15.0,4,9,8
3.0,137.0,2.0,3.75,492.0,2,4,11
6.0,342.0,5.0,5.0,437.0,2,12,0
0.0,57.0,1.0,5.0,584.0,1,5,11
56.0,834.0,75.0,4.375,889.0,4,14,5
48.0,764.0,35.0,4.375,469.0,7,16,12
103.0,1242.0,79.0,4.375,291.0,1,5,5
11.0,1599.0,31.0,5.0,1523.0,4,12,9
68.0,890.0,59.0,4.375,1027.0,4,15,5
7.0,170.0,4.0,4.375,172.0,4,7,0
26.0,481.0,33.0,3.75,184.0,4,14,12
21.0,608.0,8.0,4.375,429.0,4,11,0
8.0,169.0,2.0,4.375,65.0,2,7,0
1.0,55.0,2.0,4.375,267.0,3,13,0
2.0,32.0,3.0,5.0,70.0,4,11,14
28.0,405.0,25.0,4.375,795.0,1,9,12
19.0,583.0,51.0,4.375,716.0,7,15,12
27.0,492.0,26.0,4.375,1650.0,3,15,12
22.0,310.0,14.0,5.0,221.0,5,18,12
8.0,315.0,19.0,4.375,428.0,2,10,12
43.0,605.0,46.0,4.375,955.0,7,10,12
2.0,103.0,2.0,3.75,3.0,1,6,14
19.0,471.0,36.0,5.0,1324.0,4,17,12
9.0,316.0,37.0,4.375,212.0,5,16,12
4.0,221.0,4.0,3.125,1292.0,2,5,11
38.0,507.0,36.0,4.375,176.0,3,9,12
18.0,219.0,4.0,2.5,11.0,1,4,11
162.0,2923.0,49.0,4.375,2094.0,7,11,9
219.0,2641.0,98.0,4.375,1074.0,10,12,9
8.0,316.0,8.0,3.125,108.0,2,9,0
18.0,223.0,6.0,4.375,737.0,2,10,12
19.0,183.0,1.0,4.375,230.0,1,6,0
65.0,1229.0,70.0,5.0,2956.0,16,37,4
1.0,32.0,1.0,5.0,435.0,2,10,0
23.0,521.0,5.0,4.375,229.0,5,14,0
1.0,168.0,2.0,4.375,1493.0,1,8,11
9.0,118.0,2.0,4.375,8.0,1,5,0
3.0,73.0,6.0,3.125,481.0,2,9,0
9.0,472.0,76.0,3.75,339.0,1,9,5
7.0,98.0,2.0,4.375,494.0,2,8,0
32.0,574.0,6.0,4.375,595.0,11,19,8
18.0,172.0,2.0,4.375,210.0,1,7,0
54.0,735.0,31.0,3.125,1301.0,4,10,12
37.0,495.0,29.0,4.375,290.0,2,8,12
5.0,211.0,6.0,3.125,288.0,3,11,0
44.0,718.0,69.0,5.0,2174.0,6,12,5
25.0,385.0,7.0,3.75,110.0,10,11,8
12.0,651.0,3.0,4.375,109.0,6,15,5
23.0,390.0,7.0,5.0,191.0,9,24,0
12.0,233.0,28.0,3.75,433.0,4,10,12
31.0,408.0,24.0,1.25,728.0,3,12,8
37.0,552.0,28.0,3.125,468.0,5,23,8
51.0,648.0,38.0,4.375,1427.0,6,24,5
11.0,210.0,1.0,3.125,24.0,1,5,0
0.0,10.0,0.0,5.0,11.0,2,10,14
21.0,427.0,34.0,3.125,556.0,5,12,12
28.0,753.0,74.0,4.375,2941.0,5,15,5
24.0,595.0,48.0,3.75,2229.0,4,15,5
72.0,1074.0,83.0,3.75,3268.0,7,9,4
11.0,248.0,8.0,3.75,650.0,3,8,12
63.0,1020.0,10.0,3.75,353.0,11,25,8
5.0,366.0,9.0,5.0,667.0,7,16,8
14.0,295.0,22.0,4.375,139.0,4,7,12
25.0,457.0,40.0,3.125,1359.0,5,9,12
217.0,2561.0,141.0,3.75,736.0,3,5,9
21.0,267.0,17.0,3.125,94.0,1,7,12
16.0,234.0,3.0,5.0,99.0,4,5,0
34.0,456.0,35.0,4.375,102.0,2,3,12
13.0,191.0,13.0,4.375,568.0,6,11,12
36.0,397.0,1.0,1.25,957.0,1,4,11
109.0,1554.0,17.0,4.375,371.0,10,19,5
17.0,236.0,13.0,4.375,303.0,4,13,12
15.0,315.0,8.0,3.125,49.0,1,7,0
37.0,586.0,31.0,4.375,441.0,2,7,12
20.0,489.0,33.0,0.0,439.0,4,23,8
30.0,509.0,25.0,4.375,1118.0,3,8,12
55.0,677.0,35.0,4.375,1857.0,3,10,5
16.0,674.0,20.0,3.125,1680.0,2,8,5
16.0,294.0,4.0,4.375,66.0,3,14,0
21.0,244.0,7.0,3.125,50.0,1,7,0
27.0,607.0,11.0,4.375,1009.0,1,6,5
70.0,956.0,32.0,5.0,545.0,7,16,5
1.0,279.0,2.0,4.375,79.0,1,8,0
20.0,292.0,19.0,3.125,309.0,1,10,12
17.0,184.0,4.0,3.75,198.0,4,5,0
16.0,214.0,12.0,5.0,37.0,3,12,12
136.0,2204.0,134.0,4.375,3098.0,6,13,9
24.0,479.0,6.0,4.375,94.0,4,10,0
14.0,413.0,6.0,4.375,2642.0,5,10,5
8.0,148.0,6.0,4.375,196.0,5,14,0
3.0,104.0,2.0,3.125,13.0,1,5,14
43.0,692.0,61.0,4.375,523.0,5,11,12
24.0,634.0,21.0,4.375,1158.0,1,9,5
22.0,388.0,6.0,3.75,82.0,11,16,8
34.0,619.0,40.0,4.375,318.0,2,14,12
19.0,211.0,7.0,5.0,300.0,6,11,0
51.0,668.0,37.0,3.75,230.0,3,11,12
41.0,564.0,5.0,5.0,181.0,1,6,0
16.0,302.0,14.0,3.125,194.0,3,8,12
24.0,305.0,15.0,4.375,265.0,4,12,12
83.0,887.0,21.0,3.75,64.0,7,18,5
3.0,163.0,3.0,3.75,31.0,2,9,14
24.0,408.0,19.0,3.75,114.0,6,25,8
13.0,178.0,13.0,4.375,577.0,5,9,12
24.0,425.0,38.0,3.125,185.0,3,15,12
0.0,23.0,1.0,0.0,162.0,1,7,11
11.0,373.0,11.0,3.75,776.0,2,10,12
13.0,202.0,8.0,5.0,256.0,3,5,0
8.0,138.0,6.0,4.375,239.0,2,3,0
12.0,238.0,15.0,4.375,200.0,3,12,12
0.0,164.0,2.0,0.0,2842.0,1,9,11
0.0,1.0,0.0,3.75,9.0,3,5,14
19.0,225.0,8.0,3.75,372.0,2,7,0
10.0,307.0,7.0,3.75,228.0,6,10,0
112.0,4179.0,64.0,4.375,3167.0,7,14,9
19.0,213.0,6.0,1.25,178.0,3,8,11
11.0,213.0,2.0,3.125,56.0,2,6,0
36.0,712.0,27.0,4.375,1272.0,9,16,8
4.0,55.0,4.0,5.0,116.0,5,10,0
0.0,127.0,0.0,5.0,2.0,1,6,14
52.0,898.0,68.0,3.125,2329.0,3,13,5
30.0,437.0,6.0,5.0,66.0,4,7,0
33.0,720.0,10.0,4.375,348.0,9,17,8
18.0,323.0,20.0,3.75,62.0,1,10,12
29.0,954.0,9.0,0.0,18.0,5,11,8
10.0,222.0,24.0,4.375,815.0,2,9,12
21.0,295.0,4.0,5.0,1237.0,5,11,12
19.0,303.0,22.0,4.375,1686.0,5,8,5
27.0,465.0,45.0,5.0,203.0,1,7,12
44.0,641.0,24.0,3.75,421.0,5,12,12
37.0,789.0,50.0,4.375,699.0,5,12,5
32.0,630.0,75.0,5.0,518.0,7,14,5
16.0,424.0,42.0,3.75,785.0,2,10,12
18.0,454.0,22.0,3.125,40.0,2,9,12
24.0,614.0,5.0,5.0,34.0,4,6,0
37.0,437.0,4.0,5.0,41.0,3,8,0
16.0,247.0,4.0,4.375,174.0,4,8,0
0.0,306.0,1.0,4.375,10.0,3,9,14
18.0,281.0,4.0,4.375,336.0,1,6,0
6.0,307.0,5.0,3.75,8.0,1,3,0
0.0,152.0,0.0,0.0,1.0,1,7,14
8.0,196.0,21.0,3.75,652.0,3,5,12
0.0,123.0,1.0,3.125,14.0,3,2,14
21.0,220.0,1.0,5.0,330.0,3,8,0
0.0,190.0,1.0,4.375,8.0,1,4,14
10.0,214.0,3.0,4.375,672.0,3,8,12
17.0,490.0,20.0,3.125,293.0,2,13,8
39.0,520.0,20.0,3.75,694.0,3,10,12
0.0,282.0,2.0,5.0,22593.0,3,11,4
29.0,427.0,20.0,3.75,315.0,11,20,8
28.0,421.0,28.0,4.375,173.0,1,8,12
14.0,288.0,16.0,3.75,580.0,4,9,12
12.0,176.0,3.0,1.875,134.0,4,6,11
11.0,163.0,4.0,4.375,21.0,6,9,0
79.0,1230.0,51.0,4.375,1251.0,5,11,5
36.0,574.0,36.0,3.125,984.0,6,11,12
16.0,169.0,2.0,4.375,249.0,2,5,0
68.0,1181.0,76.0,0.0,516.0,8,17,4
85.0,1533.0,47.0,4.375,1905.0,6,21,5
5.0,46.0,1.0,3.75,6.0,1,4,0
8.0,186.0,8.0,4.375,176.0,2,11,0
67.0,916.0,14.0,3.75,383.0,5,11,5
26.0,981.0,31.0,1.875,2146.0,3,9,9
73.0,1124.0,11.0,4.375,307.0,3,14,5
11.0,305.0,8.0,3.125,133.0,2,9,0
42.0,696.0,20.0,4.375,1170.0,3,8,5
10.0,231.0,9.0,5.0,252.0,3,11,0
111.0,1114.0,1.0,5.0,5.0,3,3,5
2.0,40.0,3.0,4.375,91.0,6,10,0
9.0,197.0,5.0,4.375,315.0,1,10,0
0.0,443.0,1.0,5.0,9.0,3,8,14
2.0,34.0,1.0,3.75,24.0,5,10,14
8.0,221.0,10.0,4.375,400.0,2,10,0
16.0,262.0,12.0,3.75,349.0,4,9,0
1.0,159.0,2.0,5.0,5.0,1,3,14
4.0,47.0,1.0,3.75,3.0,2,5,0
5.0,88.0,1.0,5.0,66.0,9,16,0
8.0,222.0,6.0,3.125,46.0,6,6,0
34.0,592.0,6.0,3.75,148.0,4,10,0
14.0,214.0,5.0,3.75,305.0,1,6,0
9.0,291.0,6.0,3.75,112.0,2,9,0
7.0,278.0,6.0,4.375,486.0,4,10,0
48.0,517.0,5.0,3.75,59.0,4,11,12
3.0,57.0,2.0,4.375,3.0,1,3,0
0.0,129.0,3.0,4.375,296.0,2,6,0
17.0,167.0,1.0,3.75,124.0,1,8,0
44.0,791.0,59.0,3.75,1162.0,5,18,12
28.0,520.0,39.0,4.375,469.0,6,17,12
136.0,1796.0,69.0,4.375,1738.0,5,20,5
54.0,753.0,15.0,4.375,260.0,2,12,5
11.0,312.0,6.0,3.75,466.0,2,9,0
46.0,612.0,32.0,3.75,144.0,7,16,12
12.0,156.0,3.0,4.375,34.0,3,11,0
14.0,318.0,7.0,4.375,124.0,2,4,0
117.0,1777.0,25.0,5.0,1189.0,2,7,5
97.0,1696.0,55.0,4.375,3321.0,7,15,9
9.0,230.0,1.0,5.0,21.0,5,6,0
20.0,316.0,4.0,4.375,149.0,24,18,8
28.0,473.0,36.0,4.375,1036.0,1,7,12
16.0,322.0,33.0,4.375,195.0,3,13,12
28.0,499.0,47.0,4.375,829.0,3,10,12
54.0,727.0,55.0,4.375,1682.0,3,10,5
28.0,538.0,8.0,4.375,335.0,6,12,0
15.0,579.0,53.0,3.125,675.0,5,14,12
16.0,331.0,12.0,5.0,516.0,3,8,12
19.0,397.0,7.0,3.75,64.0,4,16,0
0.0,165.0,0.0,3.75,3.0,4,4,14
1.0,307.0,1.0,4.375,4.0,2,6,14
14.0,149.0,1.0,4.375,205.0,3,12,0
41.0,774.0,35.0,3.75,684.0,2,8,5
23.0,575.0,13.0,4.375,1924.0,1,7,5
61.0,655.0,11.0,3.75,1008.0,3,19,12
12.0,155.0,4.0,4.375,47.0,1,4,0
17.0,720.0,23.0,3.75,2428.0,3,8,5
1.0,118.0,4.0,0.0,976.0,2,11,11
0.0,197.0,0.0,5.0,4.0,2,9,14
4.0,95.0,3.0,0.0,198.0,1,9,11
112.0,1321.0,47.0,3.75,653.0,3,11,5
74.0,865.0,7.0,3.75,137.0,1,6,5
14.0,298.0,4.0,4.375,309.0,5,12,0
10.0,383.0,10.0,3.75,398.0,1,11,0
35.0,530.0,30.0,4.375,628.0,2,5,12
27.0,372.0,16.0,4.375,596.0,6,17,12
13.0,263.0,29.0,5.0,1189.0,9,17,8
7.0,183.0,3.0,3.75,35.0,1,5,0
0.0,74.0,1.0,3.125,578.0,1,4,11
42.0,592.0,33.0,5.0,780.0,5,13,12
65.0,590.0,1.0,3.75,22.0,1,6,12
17.0,364.0,10.0,4.375,118.0,2,5,0
11.0,334.0,28.0,5.0,632.0,8,17,12
28.0,288.0,2.0,4.375,487.0,1,9,12
5.0,279.0,20.0,0.0,87.0,1,8,8
78.0,2063.0,57.0,3.125,3875.0,2,10,9
23.0,425.0,6.0,3.75,48.0,2,5,0
8.0,397.0,43.0,4.375,523.0,6,9,12
12.0,243.0,2.0,4.375,9.0,3,8,0
42.0,754.0,61.0,5.0,4822.0,13,25,4
4.0,89.0,3.0,3.125,9.0,2,6,0
41.0,379.0,1.0,0.0,231.0,1,4,11
32.0,1100.0,159.0,3.75,1292.0,5,14,4
3.0,62.0,1.0,4.375,30.0,7,8,14
13.0,163.0,2.0,4.375,9.0,2,8,0
102.0,1303.0,42.0,3.125,713.0,9,17,4
16.0,213.0,11.0,3.125,420.0,1,7,12
0.0,11.0,2.0,4.375,45.0,2,8,14
19.0,483.0,5.0,0.0,4.0,4,6,8
21.0,389.0,46.0,4.375,803.0,3,6,12
0.0,178.0,0.0,0.0,6.0,1,4,14
42.0,645.0,38.0,5.0,263.0,5,12,12
18.0,618.0,34.0,4.375,1114.0,2,9,5
37.0,684.0,6.0,4.375,333.0,3,14,0
8.0,138.0,6.0,4.375,239.0,2,3,0
22.0,448.0,40.0,4.375,155.0,4,11,12
10.0,160.0,2.0,5.0,13.0,1,4,0
4.0,233.0,6.0,4.375,142.0,3,8,0
35.0,533.0,11.0,3.75,435.0,4,9,12
4.0,221.0,4.0,3.125,1292.0,2,5,11
77.0,804.0,9.0,3.75,72.0,2,8,12
0.0,151.0,1.0,5.0,31.0,1,3,14
27.0,401.0,6.0,4.375,29.0,2,7,0
16.0,485.0,4.0,4.375,140.0,3,8,0
5.0,89.0,2.0,3.125,919.0,5,5,11
66.0,1010.0,76.0,0.0,1172.0,4,6,4
2.0,173.0,0.0,4.375,73.0,2,9,0
81.0,1958.0,73.0,4.375,7546.0,3,29,9
23.0,832.0,64.0,3.75,6041.0,6,19,4
0.0,307.0,1.0,4.375,59.0,3,6,14
11.0,161.0,5.0,3.75,175.0,3,14,0
4.0,51.0,2.0,5.0,20.0,9,13,14
5.0,226.0,5.0,3.75,387.0,4,13,0
4.0,75.0,1.0,4.375,14.0,2,10,0
21.0,245.0,3.0,4.375,41.0,3,5,0
18.0,161.0,0.0,0.0,60.0,2,4,11
9.0,119.0,2.0,2.5,50.0,3,6,11
19.0,717.0,18.0,3.125,677.0,3,8,8
100.0,1181.0,24.0,4.375,744.0,3,9,5
10.0,193.0,9.0,4.375,184.0,6,8,0
4.0,47.0,2.0,3.125,52.0,4,6,14
21.0,225.0,7.0,4.375,160.0,1,5,0
1.0,99.0,2.0,4.375,18.0,1,5,14
5.0,62.0,1.0,2.5,51.0,6,9,14
16.0,277.0,6.0,4.375,108.0,8,10,0
41.0,537.0,34.0,4.375,841.0,2,8,12
20.0,181.0,0.0,0.0,269.0,1,3,11
36.0,688.0,11.0,3.125,215.0,3,16,8
24.0,587.0,20.0,4.375,813.0,2,11,5
116.0,1617.0,17.0,4.375,1468.0,1,7,5
2.0,105.0,16.0,4.375,1914.0,2,9,5
8.0,316.0,8.0,3.125,108.0,2,9,0
82.0,763.0,3.0,5.0,755.0,4,12,5
0.0,125.0,0.0,4.375,2.0,3,7,14
32.0,294.0,1.0,5.0,5.0,1,4,0
30.0,462.0,28.0,3.75,96.0,3,7,12
4.0,56.0,3.0,3.75,130.0,3,15,0
22.0,265.0,7.0,5.0,227.0,2,12,0
4.0,247.0,6.0,3.75,327.0,1,10,0
15.0,293.0,7.0,0.0,565.0,3,12,11
17.0,267.0,8.0,4.375,258.0,7,11,0
4.0,67.0,4.0,3.125,3.0,1,5,0
26.0,526.0,14.0,4.375,198.0,3,9,0
25.0,220.0,0.0,4.375,73.0,2,6,0
33.0,467.0,10.0,4.375,330.0,3,13,0
33.0,596.0,22.0,3.75,889.0,4,14,12
26.0,401.0,28.0,4.375,2330.0,3,11,5
30.0,445.0,34.0,0.0,312.0,3,10,8
83.0,900.0,33.0,4.375,129.0,3,3,5
16.0,531.0,5.0,4.375,107.0,3,11,0
6.0,130.0,5.0,3.75,107.0,1,5,0
2.0,38.0,3.0,0.0,42.0,1,9,14
12.0,192.0,4.0,4.375,514.0,1,8,0
7.0,299.0,7.0,3.125,10.0,2,9,0
14.0,263.0,17.0,3.75,1130.0,4,10,12
0.0,127.0,1.0,5.0,4.0,2,6,14
22.0,316.0,25.0,3.75,1214.0,1,6,12
0.0,201.0,0.0,3.75,15.0,5,4,14
18.0,433.0,13.0,4.375,1156.0,6,10,12
14.0,236.0,21.0,4.375,1336.0,4,11,12
17.0,204.0,7.0,4.375,396.0,1,4,0
23.0,810.0,5.0,4.375,284.0,6,12,5
19.0,469.0,32.0,3.75,404.0,1,7,12
31.0,400.0,21.0,4.375,582.0,1,9,12
19.0,375.0,7.0,4.375,268.0,6,19,0
10.0,199.0,2.0,5.0,447.0,4,11,0
44.0,627.0,45.0,4.375,805.0,3,11,12
19.0,416.0,14.0,4.375,598.0,5,14,12
0.0,239.0,3.0,4.375,2.0,3,3,14
8.0,173.0,5.0,4.375,494.0,4,9,0
96.0,1405.0,17.0,3.75,597.0,3,6,5
46.0,646.0,14.0,2.5,481.0,6,11,8
23.0,452.0,24.0,3.75,696.0,2,4,12
19.0,597.0,41.0,3.75,2805.0,10,18,5
19.0,424.0,43.0,3.125,319.0,7,17,12
1.0,188.0,1.0,3.75,1.0,1,2,14
13.0,231.0,3.0,3.75,43.0,1,5,0
49.0,967.0,49.0,3.75,465.0,5,14,5
32.0,529.0,36.0,2.5,122.0,4,9,12
0.0,98.0,0.0,2.5,0.0,3,2,14
5.0,141.0,5.0,3.75,57.0,5,10,0
10.0,575.0,15.0,4.375,1175.0,6,10,5
10.0,130.0,2.0,3.75,123.0,7,12,0
22.0,342.0,13.0,3.75,442.0,1,9,12
0.0,207.0,4.0,5.0,7.0,1,2,14
22.0,550.0,20.0,0.0,1283.0,5,15,8
2.0,44.0,3.0,4.375,146.0,3,9,0
5.0,285.0,1.0,4.375,8.0,4,13,0
87.0,1388.0,20.0,5.0,922.0,1,7,5
22.0,255.0,6.0,4.375,131.0,4,9,0
1.0,28.0,4.0,5.0,72.0,5,10,0
31.0,512.0,6.0,5.0,234.0,6,12,0
19.0,341.0,5.0,4.375,144.0,3,14,0
44.0,560.0,8.0,3.75,105.0,4,9,12
9.0,163.0,2.0,5.0,538.0,5,7,12
66.0,655.0,10.0,4.375,870.0,2,9,12
0.0,23.0,1.0,5.0,13.0,2,6,14
10.0,201.0,2.0,4.375,15.0,3,7,0
4.0,43.0,1.0,3.75,49.0,2,6,0
12.0,228.0,4.0,4.375,106.0,7,12,0
5.0,226.0,23.0,3.125,840.0,1,13,12
26.0,563.0,44.0,3.75,440.0,4,8,12
14.0,234.0,1.0,5.0,16.0,2,6,0
16.0,234.0,3.0,0.0,99.0,4,5,11
14.0,518.0,10.0,5.0,641.0,2,11,5
14.0,203.0,6.0,3.75,156.0,3,6,0
69.0,1735.0,79.0,0.0,8748.0,1,8,9
32.0,457.0,26.0,5.0,1077.0,5,18,12
36.0,660.0,64.0,4.375,2572.0,7,16,5
2.0,89.0,3.0,0.0,164.0,1,13,11
57.0,1103.0,63.0,5.0,4717.0,3,17,4
23.0,362.0,22.0,4.375,846.0,3,9,12
41.0,594.0,28.0,4.375,770.0,4,10,12
34.0,426.0,5.0,0.0,1186.0,6,12,11
8.0,113.0,5.0,0.0,373.0,3,8,11
33.0,815.0,43.0,4.375,572.0,6,12,5
0.0,442.0,11.0,4.375,35.0,3,7,5
3.0,57.0,3.0,4.375,145.0,1,6,0
18.0,432.0,54.0,3.125,134.0,2,8,12
